pickup_hour,name,id,LocationID,Zone,service_zone,VendorID,num_rides_per_hour,trip_distance,fare_amount,total_amount,congestion_surcharge,total_plus_surcharge
2022-12-03 16:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,443,1285.7,7213.5,10117.53,1075.0,11192.53
2022-12-03 17:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,339,800.28,5506.5,7547.74,822.5,8370.24
2022-12-03 18:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,368,975.66,6057.0,8442.460000000001,895.0,9337.460000000001
2022-12-03 19:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,337,836.41,5044.5,7082.62,812.5,7895.12
2022-12-03 20:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,226,635.52,3690.19,5255.16,535.0,5790.16
2022-12-03 21:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,223,588.18,3266.5,4751.24,540.0,5291.24
2022-12-03 22:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,204,594.74,2965.5,4363.42,495.0,4858.42
2022-12-03 23:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,149,533.1,2249.5,3273.43,345.0,3618.43
2022-12-04 00:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,134,404.99,1644.0,2449.05,310.0,2759.05
2022-12-04 01:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,85,239.69,1217.5,1724.44,187.5,1911.94
2022-12-04 02:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,67,170.9,826.51,1225.05,152.5,1377.55
2022-12-04 03:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,44,93.3,390.0,629.55,105.0,734.55
2022-12-04 04:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,22,62.699999999999996,242.5,383.74,50.0,433.74
2022-12-04 05:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,14,49.7,162.5,237.04000000000002,27.5,264.54
2022-12-04 06:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,37,153.21,515.5,732.58,85.0,817.58
2022-12-04 07:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,75,242.29,927.0,1372.45,185.0,1557.45
2022-12-04 08:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,166,339.66,1568.5,2440.0,385.0,2825.0
2022-12-04 09:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,234,625.5,2534.7,3872.19,567.5,4439.6900000000005
2022-12-04 10:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,319,739.69,3466.7,5303.75,780.0,6083.75
2022-12-04 11:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,302,870.5,3898.25,5872.7300000000005,725.0,6597.7300000000005
2022-12-04 12:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,272,856.19,3991.5,5781.22,655.0,6436.22
2022-12-04 13:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,290,1159.23,5096.0,7244.02,692.5,7936.52
2022-12-04 14:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,301,1171.32,5388.03,7701.14,730.0,8431.14
2022-12-04 15:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,314,1375.88,6040.0,8562.98,732.5,9295.48
2022-12-04 16:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,254,1194.24,5202.5,7278.57,597.5,7876.07
2022-12-04 17:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,213,961.88,4451.56,6174.83,495.0,6669.83
2022-12-04 18:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,220,914.68,4403.0,6244.75,502.5,6747.25
2022-12-04 19:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,217,885.88,3892.2,5401.72,482.5,5884.22
2022-12-04 20:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,158,566.12,2578.0,3740.15,362.5,4102.65
2022-12-04 21:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,189,878.58,3233.5,4818.43,440.0,5258.43
2022-12-04 22:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,140,654.25,2489.5,3658.69,325.0,3983.69
2022-12-04 23:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,98,561.77,2096.0,2949.8,210.0,3159.8
2022-12-05 00:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,44,267.62,872.0,1218.68,90.0,1308.68
2022-12-05 01:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,20,50.69,240.0,363.32,42.5,405.82
2022-12-05 02:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,9,34.15,203.5,290.81,22.5,313.31
2022-12-05 03:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,12,60.629999999999995,193.0,275.47,20.0,295.47
2022-12-05 04:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,9,17.7,90.7,136.88,20.0,156.88
2022-12-05 05:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,66,149.95,658.2,1033.73,160.0,1193.73
2022-12-05 06:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,223,511.23,2114.7,3338.53,555.0,3893.53
2022-12-05 07:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,420,937.51,4088.0,6491.81,1037.5,7529.31
2022-12-05 08:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,510,1088.8,5711.5,8719.04,1250.0,9969.04
2022-12-05 09:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,560,1607.64,7851.8,11810.73,1347.5,13158.23
2022-12-05 10:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,531,1563.64,7682.05,11397.19,1280.0,12677.19
2022-12-05 11:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,444,1180.47,6601.25,9622.81,1082.5,10705.31
2022-12-05 12:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,436,1317.49,6830.0,9888.94,1045.0,10933.94
2022-12-05 13:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,420,1217.64,6313.5,9163.09,1045.0,10208.09
2022-12-05 14:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,433,1415.78,6903.1,10084.43,1060.0,11144.43
2022-12-05 15:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,399,1193.92,6119.5,8833.29,972.5,9805.79
2022-12-05 16:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,398,1303.27,6750.5,10148.960000000001,970.0,11118.960000000001
2022-12-05 17:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,375,1282.0,6158.7,9435.76,915.0,10350.76
2022-12-05 18:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,427,1160.03,5971.0,9180.28,1030.0,10210.28
2022-12-05 19:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,308,967.03,4203.5,6571.4800000000005,732.5,7303.9800000000005
2022-12-05 20:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,235,833.83,3331.5,5072.01,560.0,5632.01
2022-12-05 21:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,250,918.72,3791.15,5627.39,582.5,6209.89
2022-12-05 22:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,169,604.12,2365.3,3558.21,397.5,3955.71
2022-12-05 23:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,129,453.84,1723.5,2603.97,290.0,2893.97
2022-12-06 00:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,57,213.67000000000002,784.5,1176.98,127.5,1304.48
2022-12-06 01:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,12,38.67,145.5,240.22,30.0,270.22
2022-12-06 02:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,10,13.879999999999999,79.0,133.33,25.0,158.33
2022-12-06 03:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,5,24.61,83.0,133.03,12.5,145.53
2022-12-06 04:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,8,10.11,52.5,99.14,20.0,119.14
2022-12-06 05:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,50,111.79,466.0,767.69,125.0,892.69
2022-12-06 06:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,262,522.32,2344.2,3803.29,642.5,4445.79
2022-12-06 07:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,517,1340.44,5999.2,9274.33,1272.5,10546.83
2022-12-06 08:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,610,1495.81,8173.57,12116.630000000001,1492.5,13609.130000000001
2022-12-06 09:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,557,1576.38,8945.65,13013.99,1367.5,14381.49
2022-12-06 10:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,500,1265.1,7566.7,11074.63,1220.0,12294.63
2022-12-06 11:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,515,1383.83,8441.5,12097.56,1270.0,13367.56
2022-12-06 12:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,467,1457.81,8763.9,12468.76,1152.5,13621.26
2022-12-06 13:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,473,1357.64,8349.0,11823.92,1165.0,12988.92
2022-12-06 14:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,468,1449.05,8146.0,11543.48,1122.5,12665.98
2022-12-06 15:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,386,1081.3799999999999,6618.8,9425.42,927.5,10352.92
2022-12-06 16:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,367,1152.48,6668.1,10003.19,892.5,10895.69
2022-12-06 17:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,326,983.75,5937.5,8866.14,795.0,9661.14
2022-12-06 18:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,293,766.43,5058.5,7452.43,707.5,8159.93
2022-12-06 19:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,285,724.72,3911.22,6034.9400000000005,662.5,6697.4400000000005
2022-12-06 20:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,247,615.94,3140.3,4788.36,605.0,5393.36
2022-12-06 21:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,196,660.83,2757.0,4183.95,462.5,4646.45
2022-12-06 22:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,166,710.46,2595.01,3893.6,387.5,4281.1
2022-12-06 23:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,145,524.15,2094.3,3141.4,340.0,3481.4
2022-12-07 00:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,98,361.17,1368.01,2072.56,235.0,2307.56
2022-12-07 01:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,24,84.07,270.5,409.59000000000003,47.5,457.09000000000003
2022-12-07 02:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,8,21.759999999999998,89.0,142.32,20.0,162.32
2022-12-07 03:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,6,18.64,68.5,107.06,10.0,117.06
2022-12-07 04:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,9,18.88,92.7,132.8,20.0,152.8
2022-12-07 05:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,59,149.26,673.5,1039.29,147.5,1186.79
2022-12-07 06:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,300,668.55,2866.0,4507.24,730.0,5237.24
2022-12-07 07:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,530,1295.73,5937.4,9199.41,1307.5,10506.91
2022-12-07 08:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,581,1382.6,7590.7,11349.35,1435.0,12784.35
2022-12-07 09:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,519,1404.43,7989.8,11869.95,1290.0,13159.95
2022-12-07 10:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,539,1395.51,8082.7,11808.44,1320.0,13128.44
2022-12-07 11:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,488,1392.19,8457.0,12156.11,1192.5,13348.61
2022-12-07 12:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,462,1318.22,8514.2,11973.92,1132.5,13106.42
2022-12-07 13:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,444,1413.06,8494.6,11881.3,1065.0,12946.3
2022-12-07 14:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,452,1405.67,8105.71,11483.23,1070.0,12553.23
2022-12-07 15:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,385,1393.85,7579.9,10713.47,927.5,11640.97
2022-12-07 16:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,363,1106.16,6549.4,9703.26,875.0,10578.26
2022-12-07 17:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,373,1251.93,7177.5,10453.22,875.0,11328.22
2022-12-07 18:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,362,850.68,5538.0,8358.460000000001,882.5,9240.960000000001
2022-12-07 19:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,377,1144.02,5590.93,8508.43,887.5,9395.93
2022-12-07 20:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,306,921.83,4271.0,6492.59,742.5,7235.09
2022-12-07 21:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,294,1028.85,4457.0,6621.09,690.0,7311.09
2022-12-07 22:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,196,710.87,2831.0,4241.22,465.0,4706.22
2022-12-07 23:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,170,703.51,2615.5,3950.6,397.5,4348.1
2022-12-08 00:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,126,393.05,1533.5,2359.25,307.5,2666.75
2022-12-08 01:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,54,177.11,632.5,945.13,115.0,1060.13
2022-12-08 02:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,21,35.629999999999995,226.5,317.31,40.0,357.31
2022-12-08 03:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,14,42.11,167.2,232.63,32.5,265.13
2022-12-08 04:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,14,44.97,203.2,272.77,32.5,305.27
2022-12-08 05:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,46,132.79,516.7,791.96,105.0,896.96
2022-12-08 06:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,280,693.02,2724.7,4340.35,670.0,5010.35
2022-12-08 07:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,486,1184.13,5341.9,8206.7,1195.0,9401.7
2022-12-08 08:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,569,1379.98,7424.2,11141.4,1407.5,12548.9
2022-12-08 09:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,511,1279.38,7313.6,10735.65,1225.0,11960.65
2022-12-08 10:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,478,1389.97,8362.9,11912.5,1177.5,13090.0
2022-12-08 11:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,430,1219.16,7562.8,10752.97,1047.5,11800.47
2022-12-08 12:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,395,1293.2,7474.8,10473.03,942.5,11415.53
2022-12-08 13:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,423,1536.94,8050.0,11302.97,1002.5,12305.47
2022-12-08 14:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,426,1608.21,8634.5,12068.62,1030.0,13098.62
2022-12-08 15:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,413,11118.43,8103.0,11459.26,997.5,12456.76
2022-12-08 16:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,350,1343.43,7221.2,10459.49,832.5,11291.99
2022-12-08 17:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,329,1034.57,6203.2,9035.92,795.0,9830.92
2022-12-08 18:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,307,777.59,4953.5,7460.86,757.5,8218.36
2022-12-08 19:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,321,1044.9,5338.0,8085.3,777.5,8862.8
2022-12-08 20:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,315,982.22,4804.0,7097.14,742.5,7839.64
2022-12-08 21:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,265,945.83,4128.5,6106.21,615.0,6721.21
2022-12-08 22:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,233,920.47,3824.0,5654.92,542.5,6197.42
2022-12-08 23:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,187,743.13,2971.7,4376.49,412.5,4788.99
2022-12-09 00:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,144,583.3,2177.5,3213.65,337.5,3551.15
2022-12-09 01:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,82,200.54,856.7,1395.88,200.0,1595.88
2022-12-09 02:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,43,75.74,356.5,585.62,102.5,688.12
2022-12-09 03:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,34,83.61,359.0,551.95,67.5,619.45
2022-12-09 04:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,23,60.080000000000005,348.0,496.61,50.0,546.61
2022-12-09 05:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,57,121.44,547.9,870.26,137.5,1007.76
2022-12-09 06:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,220,563.05,2366.8,3613.7,527.5,4141.2
2022-12-09 07:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,370,799.27,3568.0,5656.9400000000005,892.5,6549.4400000000005
2022-12-09 08:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,445,1218.57,5749.0,8646.41,1085.0,9731.41
2022-12-09 09:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,454,1177.61,6185.5,9126.3,1117.5,10243.8
2022-12-09 10:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,439,1276.15,6328.32,9418.7,1067.5,10486.2
2022-12-09 11:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,436,1225.57,6833.5,9971.89,1055.0,11026.89
2022-12-09 12:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,433,1373.33,7195.15,10193.22,1030.0,11223.22
2022-12-09 13:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,356,1186.4,5930.5,8548.14,855.0,9403.14
2022-12-09 14:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,424,1529.11,7524.69,10660.66,1017.5,11678.16
2022-12-09 15:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,414,1254.59,6755.22,9609.98,997.5,10607.48
2022-12-09 16:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,396,1421.48,7076.7,10539.92,952.5,11492.42
2022-12-09 17:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,393,1142.57,6442.8,9636.83,940.0,10576.83
2022-12-09 18:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,375,914.5,5587.5,8312.960000000001,877.5,9190.460000000001
2022-12-09 19:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,335,779.72,4713.5,7177.7300000000005,812.5,7990.2300000000005
2022-12-09 20:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,308,884.57,4683.5,6866.17,737.5,7603.67
2022-12-09 21:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,282,881.62,4535.5,6697.53,682.5,7380.03
2022-12-09 22:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,238,758.48,3761.5,5445.6,570.0,6015.6
2022-12-09 23:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,222,794.48,3606.5,5207.2,507.5,5714.7
2022-12-10 00:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,137,446.31,1859.0,2711.41,290.0,3001.41
2022-12-10 01:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,89,250.87,1063.0,1591.71,207.5,1799.21
2022-12-10 02:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,55,151.88,629.0,974.25,137.5,1111.75
2022-12-10 03:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,32,79.8,326.0,510.68,80.0,590.6800000000001
2022-12-10 04:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,30,84.25,328.5,509.1,75.0,584.1
2022-12-10 05:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,14,29.52,116.2,173.16,27.5,200.66
2022-12-10 06:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,43,183.85,668.0,972.33,102.5,1074.83
2022-12-10 07:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,89,257.46999999999997,973.5,1480.76,215.0,1695.76
2022-12-10 08:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,170,427.83,1796.2,2758.82,420.0,3178.82
2022-12-10 09:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,310,819.11,3405.7,5271.18,752.5,6023.68
2022-12-10 10:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,409,1012.37,4581.7,7014.76,997.5,8012.26
2022-12-10 11:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,449,1117.29,5678.7,8400.08,1085.0,9485.08
2022-12-10 12:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,464,1244.99,6431.5,9312.03,1142.5,10454.53
2022-12-10 13:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,471,1252.99,7160.5,10127.78,1150.0,11277.78
2022-12-10 14:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,422,1370.24,6933.8,9712.25,1020.0,10732.25
2022-12-10 15:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,379,992.43,6240.4,8599.82,912.5,9512.32
2022-12-10 16:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,328,1035.44,6575.0,9049.18,790.25,9839.43
2022-12-10 17:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,236,752.97,5151.0,6793.8099999999995,562.5,7356.3099999999995
2022-12-10 18:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,189,581.93,4117.0,5371.97,440.0,5811.97
